run,lumi,evt
317661,419,600466734
317661,567,832044668
317663,763,1152490738
317663,786,1184169280
317683,220,279573846
317683,188,240202417
317683,388,535128479
317683,397,548386243
317696,385,553229079
317696,399,575944663
317696,677,1007997186
318733,11,10426627
318874,224,364004646
318876,24,36055340
318877,95,141284302
318877,357,525600193
318877,604,853636081
318877,601,850109586
318877,607,857163690
317340,284,361361793
317340,335,443326662
317340,278,353243509
317626,945,1435544351
317626,949,1441629220
317626,968,1469945817
317626,974,1479460565
317340,362,485678057
317340,368,495084784
317392,1713,2479254701
317392,1710,2475274585
317392,42,55390471
317392,1169,1654038206
317392,1174,1661856669
317435,22,28800904
317435,49,65703156
317435,67,88784996
317435,540,771195927
317435,324,444082710
317435,417,587960102
317527,729,1006281749
317527,100,102542072
317527,213,252699715
317527,215,255286899
317527,430,547954724
317527,619,827494660
317527,630,844966402
317527,636,855526740
317527,637,857336143
317527,700,959846723
317527,721,994678875
317527,754,1047976838
317591,71,69806908
317591,75,76088926
317591,94,106679638
317591,88,97915265
317626,870,1318969562
317626,870,1320172283
317626,874,1326096273
317626,891,1353381046
317392,290,408387051
317392,294,412727018
317291,617,847682840
317291,652,905847485
317291,653,906399345
317291,699,981298280
317291,740,1045005230
317291,674,941737864
317291,674,940546149
317291,743,1049670091
317291,803,1140701607
317320,14,20814787
317320,14,19477484
317320,6,8409137
317320,16,23037399
317320,9,12909255
317320,13,18303531
317320,527,742290188
317320,181,251209551
317320,62,90413897
317320,64,92313083
317320,69,100475277
317320,69,99803475
317320,70,101523300
317320,80,115679805
317320,93,134305678
317320,1206,1792269558
317320,294,389158369
317320,294,389570260
317320,337,441608445
317320,357,471159576
317320,361,477971796
317320,367,488475886
317320,392,530101525
317382,74,45195081
317382,77,50155484
317382,77,50378528
317382,78,51360584
317382,86,59237768
317392,140,200895808
317392,158,227433510
317392,160,229318498
317392,194,277353461
317392,218,310792240
317392,221,315835332
317392,234,332550233
317392,267,377218759
317650,343,513567823
317650,346,518296069
317650,357,535294971
317650,398,598247953
317650,411,616399796
317392,315,440288420
317392,327,455151897
317392,353,486854866
317392,362,497419783
317392,377,516666221
317392,377,516785655
317392,402,546022143
317392,1285,1826116958
317392,1288,1830533678
317392,1701,2461174154
317392,1543,2205830309
317392,1616,2323132941
317435,157,198339208
317435,311,423937885
317435,1139,1642347781
317435,1140,1644214801
317435,1248,1799041833
317435,1250,1801142354
317488,104,146666966
317488,835,1215460195
317488,614,884657130
317488,615,885139460
317488,724,1039276389
317488,824,1204409727
317527,1114,1594694972
317527,373,465171407
317527,373,464828624
317626,171,228957672
317626,171,228935514
317626,263,364597204
317650,252,368720787
317650,264,388740361
317661,949,1417694198
317661,1054,1565375139
317650,568,843360678
317650,716,1048607446
317650,658,966773486
317650,661,971023684
317650,772,1132143735
317661,41,28084084
317661,47,38249631
317661,109,134035034
317661,129,164995846
317661,440,631158482
317661,63,62588449
317661,66,67598454
317661,73,78250616
317661,274,370873090
317661,293,401501031
317661,308,425361593
317661,310,429272551
317661,325,452346197
317661,334,467032426
317661,338,472462528
317661,349,491061553
317696,86,95724406
317696,92,106139791
317696,93,107206624
317696,114,140617660
317696,146,192172854
317696,115,142329948
317696,137,178240010
317696,139,180728174
317089,411,594562993
317320,1156,1716741007
317320,1571,2358304449
317392,1482,2102064141
317484,318,449300956
317488,507,736439666
317488,509,739202077
317488,704,1006345793
317591,199,252681655
317661,844,1258755369
317661,847,1262975512
317661,854,1274917070
317661,856,1278067057
317661,856,1277003618
317661,1072,1589800694
317661,1229,1832672954
317683,123,142718778
318874,294,471993072
317080,45,23096627
317080,47,26523555
317087,136,147417882
317087,134,144413615
317087,165,189239903
317087,167,190821806
317292,326,471940957
317320,627,890834370
317320,762,1095847068
317320,1458,2170173698
317392,36,46583903
317392,274,386484490
317392,546,725357230
317392,547,726639059
317392,956,1339991030
317392,1469,2084433974
317435,995,1436552129
317438,209,323389616
317438,216,333419159
317626,983,1492924059
317626,1031,1563397138
317649,12,9284641
317649,38,40818812
317649,39,42242809
317649,51,62223313
317649,75,100114970
317649,87,120401425
317649,149,217593575
317649,189,279187417
317649,193,285280746
317649,203,300136012
317649,238,352389062
317649,272,407924837
317649,290,438688097
317649,297,451173002
317696,211,271158397
317696,220,284329810
317696,227,294919486
317696,236,307606027
317661,887,1324944464
317661,906,1353270544
317661,922,1378021456
317661,923,1380152271
317661,924,1381118920
317661,937,1400771580
317661,985,1470926011
317661,1013,1510368914
317661,1015,1512880972
317661,1034,1539034296
317661,1091,1614957536
317663,430,636811797
317663,431,637937605
317663,191,269590778
317663,290,416807037
317663,314,450359015
317663,401,587712736
317663,501,753767239
317663,612,931580219
317663,412,606558161
317663,463,690604278
317683,228,285227332
317683,229,287352476
317683,231,289427565
317683,296,389164483
317696,156,205431804
317696,196,248686802
317696,210,269692095
317696,477,697209158
317696,481,703794321
317696,565,835681288
317696,566,836648955
317696,573,849669949
317663,384,560559679
317663,104,147882445
317663,241,348092402
317663,264,381064198
317663,534,807509814
317663,279,402152493
317663,306,439831412
317663,552,837036575
317663,676,1028100634
317683,294,386243146
317683,323,433882594
317683,318,425806617
317683,319,428038279
317683,333,450925741
317683,334,451891805
317683,360,494088044
317696,185,231123964
317696,187,234049546
317696,244,319896154
317696,258,341154503
317696,261,345797962
317696,261,345780831
317696,265,352727442
317696,285,387709118
317696,311,432765511
317696,320,447467743
317696,321,449768185
317696,322,450999326
317696,332,468112709
317696,586,869939684
317696,590,876608723
317696,402,580628491
317696,465,678317142
317696,465,677967466
317696,504,739213810
317696,524,769409668
317696,524,768498954
318877,243,361877717
318877,243,362482693
318877,293,434471951
318877,399,584676279
318877,413,603445748
318877,424,618590142
318877,435,634796315
318877,448,652736703
317591,92,103726379
317626,1192,1800797652
317661,744,1105259666
317661,876,1307678686
317661,1219,1816944721
317087,396,487703165
317087,425,522303202
317087,89,75708830
317087,349,427177627
317087,350,428751405
317291,764,1082691017
317320,1427,2117043917
317320,1463,2179298850
317340,131,170253757
317340,370,498664637
317382,104,82348651
317527,1426,2039528023
317527,1440,2058820426
317527,1467,2099094015
317527,1467,2099736183
317527,1474,2110223811
317527,1475,2112528222
317435,114,146949401
317435,1293,1861861287
317435,429,606201981
317435,567,809819257
317435,569,813380005
317435,1137,1639439738
317435,1148,1655317728
317488,128,178745372
317488,404,586429375
317527,714,982253585
317527,1486,2129899663
317591,245,317872663
317626,169,227519499
317626,608,911854560
317626,2031,3045054224
317640,786,1159363723
317641,141,202424739
317641,536,790563754
317182,1220,1730474933
317182,947,1334531687
317182,978,1381136199
317291,35,11860494
317291,362,491224519
317291,390,528234856
317291,488,652343217
317291,530,704653784
317291,600,819004847
317291,600,818111229
317291,491,655750455
317292,91,137955135
317292,210,313270444
317292,238,351755650
317292,288,421371114
317339,60,94105396
317339,61,95739645
317339,71,111433369
317339,81,125869376
317527,1124,1609550680
317527,1131,1619845178
317527,1181,1693842793
317591,49,33686387
317591,59,50949273
317591,137,170452146
317591,43,23054817
317626,838,1270377091
317626,845,1279171275
317626,905,1374019004
317626,888,1347579192
317626,888,1347522907
317641,726,1079543704
317641,827,1236635258
317641,875,1316671669
317648,74,69446792
317648,75,71468196
317648,88,91197191
317661,75,80930471
317661,596,878018207
317661,654,968582360
318877,423,618138000
319077,67,50905315
319077,69,54418422
319077,72,58758497
319077,83,76812570
319077,92,90717951
317527,507,663432435
317527,528,694448304
317527,535,705730401
317527,540,712930720
317527,552,729989403
317527,587,778389561
317527,587,778805654
317527,573,758247457
317527,578,766266976
317527,692,947251110
317527,769,1070213192
317650,84,120843261
317626,326,458481518
317626,327,460128496
317626,343,487986284
317626,351,498927348
317626,361,517097998
317626,377,543370643
317626,414,604089765
317626,415,605694990
317626,432,631457384
317626,479,706410347
317626,463,681364733
317626,494,729566677
317626,1305,1978594489
317626,555,821889998
317626,660,998021876
317626,665,1006028295
317626,857,1298373538
317626,679,1029052315
317626,685,1038258534
317626,731,1111135775
317626,751,1141058491
317626,763,1159675862
317626,782,1189224841
317626,783,1190312075
317626,787,1196278636
317626,799,1214017101
317527,1332,1909958987
317527,1340,1921231203
317527,1398,2001816960
317527,1415,2025341701
317640,60,65216287
317640,76,89903518
317640,112,143861144
317640,179,230157388
317640,275,362209909
317640,296,396720502
317640,324,439025140
317650,5,4190906
317650,28,40064625
317696,75,78105154
317650,842,1246832965
317650,942,1406146468
317650,960,1433819772
317650,960,1433864400
317650,1040,1560261492
317650,976,1459592738
317650,1105,1656310015
317650,1128,1689970974
317696,529,776644380
317696,530,778528483
317696,537,788001638
317696,540,793124474
317696,595,886639820
317696,625,933010067
317696,632,944901828
317696,646,968307982
317696,659,986993863
318872,152,215328350
318872,156,222599312
