run,lumi,evt
316240,149,214973082
316240,167,238905698
316240,260,365870344
316240,274,384423626
316361,218,110196633
316457,685,796711883
316457,715,830385014
316457,716,831533979
316766,211,255497996
316766,172,198945656
316766,142,155364616
316766,154,173974342
316766,1833,2536895743
316766,1835,2539652059
316876,42,33594288
316985,351,478502208
316985,104,132357028
315703,461,469763125
315703,445,455985618
315703,451,461181970
315703,463,471908817
315703,500,503681738
315703,502,505304031
315703,478,485060568
315703,509,511084883
315840,1014,1106430273
315840,990,1086686194
315840,991,1087148495
315840,959,1060549495
315840,1030,1119713491
315840,1044,1131247242
315840,1062,1146136171
315840,1072,1154157050
315840,1088,1166388230
316199,61,53811058
316199,73,74147960
316199,82,88772729
316199,97,113743312
316199,132,171774056
316199,87,96883937
316199,89,100229812
316199,113,140225617
316199,120,151403175
316199,129,165769892
316199,156,208671232
316199,161,216124214
316199,162,218239476
316199,143,189099161
316199,159,213229100
316199,174,237412580
316199,199,275388148
316199,205,285090040
316199,212,295067965
316199,264,371873352
315645,328,327535332
315645,348,345371077
316505,366,438359755
316505,378,452188935
316505,380,455402281
316505,397,475325832
316505,454,540673940
316505,422,504160320
315322,392,286002406
315322,732,486706384
315322,591,407633171
315322,962,607719275
315322,751,497547282
315322,915,583990767
315322,915,584074479
315322,1300,764191555
315690,38,25558295
315690,48,32431282
315690,243,156942269
315690,340,213848762
315690,396,245505305
315690,409,252864368
316666,636,906100827
316666,670,955876228
316666,693,989509198
316666,707,1010240273
316666,722,1031734803
316666,722,1031017519
316758,363,499235256
316758,380,521065031
316758,257,362189682
316758,369,507437192
316758,25,35182437
316995,160,228137219
316995,432,652757339
316995,561,846461313
316995,317,478122922
316995,375,566025859
316995,408,615021521
315357,638,515031925
315506,82,98316733
315506,82,99242149
315506,83,100112104
315506,85,103015026
315506,90,108806620
315506,90,108450751
315642,89,107660178
315645,64,69191159
315645,169,176992595
315645,224,230602142
315645,253,257844208
316569,44,37931816
316569,496,642320188
315646,82,61015270
315646,339,238283269
315646,488,329936982
315646,629,410499192
315764,53,37814316
315764,65,54347605
315764,131,157269561
315764,160,203117329
315764,174,226720779
315790,706,450924114
316058,128,132819110
316058,116,115648257
316058,116,116277055
316060,835,866474543
316060,847,877881753
316187,1966,2766622435
316201,207,276023085
316201,434,608350577
316719,32,44428526
316719,74,104281727
316876,57,57953875
316876,558,766792608
316876,565,775520131
316876,566,776800940
315543,91,59241300
315543,103,74818488
315543,158,140881699
315713,812,990446475
315713,927,1101278287
315973,190,225623020
315973,224,269967737
315973,227,274008464
315973,276,338500104
316082,57,46250865
316082,78,78859070
316082,104,117583518
316082,105,119175364
316082,122,144639224
316082,128,152426772
316082,153,187626445
316082,231,292758614
316082,184,230255630
316082,229,290182675
316469,161,201912736
316469,183,231270102
316469,212,270285729
316469,215,273719641
316469,223,283814924
316469,227,289533587
316469,439,547733122
315512,407,347653346
316569,680,911093856
316569,789,1068115239
316569,1101,1497657102
316876,139,181572594
316876,264,374091285
316985,226,309814749
316985,348,475124654
316985,236,323802816
316985,236,323637615
316985,249,342436666
316985,256,352297592
316985,265,363846233
315322,1296,762413750
315506,63,75519471
315506,70,84689217
315512,838,638327166
315512,838,638367344
315557,253,274861907
315713,410,536834400
315721,583,722313301
316114,1300,1319320118
316114,1527,1522457096
316216,275,361112559
316218,608,830164951
316218,619,847375775
316218,932,1290935739
316218,936,1297698945
316241,153,240652557
316241,154,242125040
316271,83,81323435
316470,23,31509461
316470,23,31621612
316470,24,32472549
316470,64,84064365
316470,75,100243163
316470,126,168362260
316470,147,195981344
316667,91,135630418
