run,lumi,evt
316701,406,586020248
316701,446,646273257
316701,451,653967816
316702,211,293035293
316702,312,454511710
316719,47,65941035
316722,486,678468442
316722,518,731048474
316928,66,51580387
316928,102,109635480
316928,160,192941459
316993,101,94100082
315488,73,43402883
315488,86,59565115
315488,86,59479704
315488,167,152330785
315488,180,166541453
316700,179,213537409
316700,179,214558916
316700,67,49824916
316700,70,55304682
316700,158,182468971
315741,87,96223273
316199,209,290636928
316199,307,436908391
316199,343,487990234
316569,84,92815031
316569,109,127164792
316569,107,124338263
316569,119,141611350
316569,151,185074425
316569,173,213413739
316569,175,215852727
316569,180,222648504
316569,192,238674030
316569,213,264621122
316569,223,277865898
316615,92,58224829
316615,138,86117670
316615,249,150341359
316615,279,166479433
316702,23,31422526
316702,94,133991669
316702,189,262478554
315264,191,216487625
316059,521,531265616
316059,566,571864058
316082,100,112725643
316082,159,196024497
316082,201,253816845
316218,169,248401515
316218,169,248117526
316218,300,429140516
316218,375,523683073
316218,397,551384837
316218,417,575590730
316239,198,247690487
316239,237,297132195
316239,248,313064955
316239,249,313485343
316239,291,369413315
316472,115,140559259
316505,131,134821637
316505,1173,1540288440
316505,1284,1689088824
316701,91,105873822
316701,108,128666942
316701,271,388847397
316702,224,309106882
316758,30,39752037
316758,252,354354606
316758,618,854225993
315339,75,35405091
315339,89,47144608
315361,393,336480855
315361,393,335875959
315361,519,434930816
315361,485,409278873
315420,1221,767465559
315420,1290,798730664
315420,1535,902352792
315420,1726,978185809
315420,1741,983801678
315488,115,94652755
315488,128,109399938
315721,323,430584863
315721,437,565073016
315721,437,565044083
315800,566,685586884
316058,351,438449776
316114,1241,1262900416
316219,37,57787079
316219,273,423713108
315512,428,363420725
315512,455,383524408
315512,460,387558566
315512,522,432822634
315512,522,432661225
315512,522,432980735
315512,662,527738168
315800,224,271314025
315800,310,385291882
316666,488,688101622
316666,524,739898807
315800,448,554654826
315800,463,572092131
315800,499,611641213
315800,505,618423173
315800,508,621690708
315800,532,647594587
